,Datetime,Tweet Id,Text,Username
3290,2022-03-07 11:23:08+00:00,1500794171015458816,윤석열의 반노동적 발언에 대해서는 찍소리도 못하는 pc한 놈이 노동운동은 무슨 노동운동.,sawonbang
3291,2022-03-07 11:23:07+00:00,1500794165688700928,"""윤석열, 무슨 염치로 부산 가서 사전투표했나"" [실트_2022 대선] https://t.co/AQ6gR0wIj2",GreAtKanGmiKe
3292,2022-03-07 11:23:05+00:00,1500794160278011904,[도올김용옥] 동경대전108 국가의 미래를 위해 '점'을 치지 마시고 '바른투표'를 하십시요 - '윤석열*안철수 후... https://t.co/BxIGB79tYT 출처 @YouTube,telmeok
3293,2022-03-07 11:22:44+00:00,1500794069563285505,"대세는 정귄교체!

D-2…윤석열, 경기 남부권 돌며 정권심판론 강조 (출처 : KBS | 네이버 뉴스) https://t.co/jo2cW2xx9N",woong2302dal
3294,2022-03-07 11:22:43+00:00,1500794067428409346,윤석열 “김만배 일당이 가져간 8천500억원이 몇 명의 일당이 다 먹기에는 너무 많은 돈 아닌가. 공정한 사법이 이뤄지면 저절로 다 드러나게 돼 있다”,skfdkdhffk0416
3295,2022-03-07 11:22:35+00:00,1500794030799855618,"제주행 취소 윤석열 측 ""이재명도 못올 걸?"".. 그러나 왔다 https://t.co/sRUG7baXxx",GreAtKanGmiKe
3296,2022-03-07 11:22:34+00:00,1500794026987073539,"민주당과 이재명은 왜 자꾸 대장동을 윤석열과 연결지으려고 무리를 할까. 이재명이 자신이 설계했고 최대 치적이라고 한 대장동이 아무리 우긴다고 윤석열 책임으로 될까. 국민을 너무 우습게 본다.

https://t.co/fs1AtgOcjv
與 ""대장동 범인 바꿔치기 한 것"" vs 野 ""대선 이틀 전 특검주장은 생쇼""",firmliberty
3297,2022-03-07 11:22:31+00:00,1500794014542761992,평소에 한남들이 여자를 죽이기위해서 정치인에게 뭘 요구하는지 관심이 없으면 안개 속에 빠지는 거임. 그러니까 윤석열만은 막아야한다라는 계산이 안 서는 거지. 지금 일어나는 백래시들 그게 단순히 일회성으로 끝날 거 같음? 지금 이 시간에도 한남들은 이어서 여성들의 이권을 없애려고 요구중임,K1E1T1O1
3298,2022-03-07 11:22:29+00:00,1500794008993660930,"생각도 못했소!!!!!
민주당을 윤석열이 살릴꺼라는걸!!!!",ivory_avoria
3299,2022-03-07 11:22:23+00:00,1500793983546818560,"이재명후보가 승리하면 국힘당은 선관위의 선거관리 잘못을 근거로 부정선거를 주장할겁니다
윤석열후보가 승리시 민주당은 대장동사건에 대한 특겅으로 윤후보의 허위사실 유포를 근거로 선거무효소송을 제기할 가능성이 높습니다
이 모두 양당제의 격열한 대립의 결과입니다
대선 후유증이 걱정된다",kimsngk
3300,2022-03-07 11:22:19+00:00,1500793964504379393,대장동 특검 하 면 국힘당 놈들 개검개판 윤석열  모두 교도소  간다 특검 꼭해야 한다  범죄자는 교도소  간다https://t.co/JsNY93TOHl,I_SIBAL18
3301,2022-03-07 11:21:56+00:00,1500793868526051333,윤석열...부산저축은행비리 봐주기수사 드러나 #어대명 어차피 대장동 몸통은 윤석열  [곽동수TV] https://t.co/ZKMWqBIVoH - @YouTube,mrhong0627
3302,2022-03-07 11:21:52+00:00,1500793853619896322,"김만배 ""윤석열이 그냥 봐줬지‥사건이 없어졌어"" (2022.03.07/뉴스데스크/MBC) https://t.co/QrbcWHipHX - @YouTube",Jimin59591013
3303,2022-03-07 11:21:50+00:00,1500793846003044353,"엠병신 기더기들, 엠병신 前사장 최승호의 뉴스타파, 유튜브.
이것들 반드시 잡아야 합니다. 이것들이 저지른 짓이 국가내란행위

녹취록 조작, 매크로 여론조작, 공영방송을 사적으로 이용하며 조작된 녹취와 매크로 여론조작을 마치 사실인 양 보도하는 행위

@wonheeryong 
@sukyeol__yoon https://t.co/co4DQT0YFd",inike_moon
3304,2022-03-07 11:21:50+00:00,1500793842895065089,제주행 '취소'한 윤석열 vs. 제주행 '강행'한 이재명 https://t.co/9b7FN1VhhL,GreAtKanGmiKe
3305,2022-03-07 11:21:41+00:00,1500793804668153857,웅웅 너 2번남 ㅎㅎ 닌 뭐 윤석열이나 이재명에 대해서 얼마나 아는데ㅋㅋㅋㅋ알아서 지지하는게 윤석열?? 푸핰~ 2번남 이즈 사이언스 https://t.co/ZkMqHDzBOV,gigachandajinja
3306,2022-03-07 11:21:38+00:00,1500793793934946305,윤석열은 안철수 어퍼컷으로 날려버릴 듯 ㅋ,AhntiV
3307,2022-03-07 11:21:30+00:00,1500793760082698244,"[서울의소리] 이재명, ‘윤석열’ 거론한 김만배 녹취에 “적반하장 후안무치, 널리 알려달라˝ https://t.co/y398DlXOwX",skjcge
3308,2022-03-07 11:21:21+00:00,1500793723185078273,"속보) 막산이 아들 동호, 윤호 
윤석열 아들로 밝혀져!!

(만 남은건가🤪🤪🤪)

토리 군견병 기피도 남았어요.🤗

윤석열이 이재명이다도 남았넹 ㅋㅋ",mapia749929
3309,2022-03-07 11:21:11+00:00,1500793681200041985,@p6Pab8vGlzkS25X 똥구멍이 헐토록 빨아줬는데 건희가 빨아주는 것만큼 시원하지 않은가보다 남은 이틀 혓바닥이 닳토록 빨라는 지령이다 그리고 이틀후 행여라도 윤석열이 당선되면 니들은 그녕 기레기로 살처분될 운명이야 가만두지 않겠다잖아,18tmzedv5t5QJ6A
3310,2022-03-07 11:20:59+00:00,1500793630705209346,@breadformilktea 윤석열좀 뽑았다고 이러기 있,bbangwen
3311,2022-03-07 11:20:57+00:00,1500793623507615749,@songsan0416 윤석열보다 개념있으면 한국남자가 아니에요?,qwerty6987331
3312,2022-03-07 11:20:53+00:00,1500793606453415936,@Princecha2001 기호2번 윤석열 뽑아주세요!!의 줄임말인가..?ˀ,mayocjh
3313,2022-03-07 11:20:49+00:00,1500793587247710208,"#윤석열_건설업자에게_향응_및_성접대의혹 ❗
#아크로비스타1704미스터리풀렸다❗
https://t.co/bfeh5vQUjY",skfek81
3314,2022-03-07 11:20:35+00:00,1500793529865732096,"소드가 선점한 멀쩡하고 괜찮은 정치인 = 윤석열 이준석 원희룡
#소울드레서 https://t.co/RRphgBd9tV",sodwhyrano
3315,2022-03-07 11:20:19+00:00,1500793462894972928,"https://t.co/w6Ro14Sf6B
국짐당아 봤지?
윤석열에 투표한 용지도
있네..",ksgi6200
3316,2022-03-07 11:20:15+00:00,1500793446566866949,"씨발 올해본 뉴스중에 제일 어이없어 실소터지는 뉴스제목임ㅋㅋㅋㅋㅋㅋ

언제 재명이처럼 특검왜하냐며 악쓴적있냐? 윤석열이 특검반대한적 있는지 찾아와라

 https://t.co/6S81rkn8Od",BAMHANUEL_KIM
3317,2022-03-07 11:19:50+00:00,1500793339624722436,@meritsun 부산 분들 비하하고 싶지 않지만 윤석열 찍고 문둥이 자슥이란 소리 듣지 마세요. 민주주의 성지 저항이 도시가 극우 수구세력 지지 실망 스럽네요.,kje5734
3318,2022-03-07 11:19:48+00:00,1500793331881631749,"@jd89101 개인 윤석열이도 저런 얘기는
너무 무식하고 뿌끄러워해야 할 말인데
저걸 대선후보자격으로 유세현장에서
자랑스럽게 하고 있다.
전두환, 이명박, 박근혜로도 모자른거냐?
후보로 뛰쳐나온 윤석열이도,
저딴걸 내세운 국짐당도,
지지하고 투표하는 유권자들도
건국이래 가장 큰 죄를 짓는 것이다!",brazzers70
3319,2022-03-07 11:19:19+00:00,1500793212575039488,윤석열 유세장의 윤석열 규탄 시위 https://t.co/60r44pDlL3,GreAtKanGmiKe
3320,2022-03-07 11:18:31+00:00,1500793008140156929,"김만배 “박영수·윤석열 통해 부산저축은행 불법대출 사건 해결”

https://t.co/OVu4EKUP7K",strong2012
3321,2022-03-07 11:18:30+00:00,1500793005006942210,@phs9474_ @gimseon76143166 윤석열의 공정 https://t.co/GlrWLHAXYu,cXfhjzq72Udx4iJ
3322,2022-03-07 11:18:28+00:00,1500792998422261760,제발 아슬아슬한 차이로라도 이재명이 당선됐으면 좋겠다.. 이재명이 이기더라도 '윤석열을 뽑은 사람들이 저렇게 많다니' 하고 뜨악스럽고 환멸나겠지만 그래도 근소한 차이로라도 제발... ㅠㅠ,mona5891
3323,2022-03-07 11:18:25+00:00,1500792985973260288,RT_ 저 때 윗기수 쳐내려고 윤석열 앉힌거란 얘기 돌지 않앗나? 그래서 그 윗기수들이 다 사표쓰고 나갔는지는 모르겟지만 윤석열 문제 있는거 알고도 윗기수 정리하는 딱 그 용도(?)로 쓰고 버릴 생각이엇을 듯. 그래서 정치하지 않겠다는 약속까지 받아내고 임명한건데 저새기가 어겻잖아.,jjing_sewing
3324,2022-03-07 11:18:04+00:00,1500792897884790784,윤석열의 매너리즘 하나하나가 PTSD온다 진짜;; 알바할 때 저런 개저 만나보면 일주일동안 분해서 부들부들했음ㅠㅠ,hodumilsu
3325,2022-03-07 11:18:03+00:00,1500792890167279616,김만배 ＂윤석열이 그냥 봐줬지‥사건이 없어졌어＂ (출처 : MBC | 네이버 뉴스) https://t.co/UVhfIeY01j,sunnyfor
3326,2022-03-07 11:17:58+00:00,1500792870130880514,"민주당이 윤석열 처 김건희 허위전시 이력의혹 등을 추가로 제기했다. 처가 부동산 투기의혹과 본인의 부동시 병역기피 의혹도 이어가면서 선거 마지막날까지 총력공세를 퍼붓겠다는 전략이다. 아무리 파헤쳐도 끝없이 썩은 냄새나는 집구석, 선거 후 특검 등으로 파헤쳐 매듭을 짓고 넘어가야 한다.",binmudum
3327,2022-03-07 11:17:56+00:00,1500792861448863751,"@4politics_nft @william03533344
@hyounsu0127
@mjmg170817 
윤석열",Gurumy0
3328,2022-03-07 11:17:55+00:00,1500792857891725317,"윤석열 망언에 언론 뿔났다.

https://t.co/L1YPSz7XAv",FRrV9T83rsfmMHC
3329,2022-03-07 11:17:52+00:00,1500792845824774144,"울진-삼척 화재현장 찾은 두 후보..

일찍 '홀로' 대피소와 화재현장 찾은
'이재명'

밤11시 '경북도지사'와 '울진군수' 대동한
'윤석열'

이거 하나만 봐도
누가 진짜 '지도자'감인가?를 알 수 있습니다!

이재명 '대구 유세'에
'대구시민'들이 운집한 건 우연이 아닙니다!! https://t.co/KptkBLJkJ8",shsh7600
3330,2022-03-07 11:17:50+00:00,1500792838883508224,"[대선 야간열차] 김만배 녹취 일파만파... ""가, 임마!"", 윤석열은 알고 있었다 https://t.co/9aLQacxUJz 출처 @YouTube",dongchur
3331,2022-03-07 11:17:47+00:00,1500792824992006144,김만배녹취록?윤석열이 대장동몸통?월요일새벽 150만개 댓글 순식간에!https://t.co/G2v2r6dvxc,BYehyeong
3332,2022-03-07 11:17:29+00:00,1500792748542070785,"[시선집중] 이상돈 ""윤석열-안철수 단일화, 호남서 역풍 확실.. 국민의힘, 괜히 했다 싶을 것"" | 다음 뉴스 https://t.co/rxJlLJJlPz",longnps
3333,2022-03-07 11:17:17+00:00,1500792699968167936,"윤석열 후보.
박영수를 통해＂부산저축은행 부실대출 감춰＂ [뉴스타파 김민배녹취] https://t.co/qfCvxbLEP1",strong2012
3334,2022-03-07 11:17:14+00:00,1500792687729213445,"허경영이랑 윤석열등등
요즘 전화오니까
우리집에서 새로운 #붐 이왓음
바로바로
전화오면 스피커폰으로 돌리고 소리를 존.내키워서
다같이모여서쌉소리감상한다음에
전화끊길것같으면
북따닥. 전화끊는거임
ㄹㅇ 쓸데없고재밋음",cjdfuvtic
3335,2022-03-07 11:17:14+00:00,1500792686483177472,"이 자가 도대체 무슨 정신 인거냐!!!

'3일째 수도권 유세' 윤석열 “민주당 국민 보수화될까봐 집 못 갖게 해” https://t.co/9jMalUuvmH",love1152
3336,2022-03-07 11:16:56+00:00,1500792609710632963,"김만배 ""윤석열이 그냥 봐줬지‥사건이 없어졌어"" https://t.co/DPxx4sUxR8",esperer_jc
3337,2022-03-07 11:16:42+00:00,1500792552861368322,"윤, 경기 찾아 이재명 원색 비난‥최저임금 보다 낮은 임금 필요
야이... 지금 최저임금 받고 사는 사람들도 힘든데 그걸 더 낮추자 하니... 넌 진짜 못 됐다... #선거 #투표 #윤석열 #이재명 #대선 #최저임금  https://t.co/NhhWa8mzZy",sangjela
3338,2022-03-07 11:16:40+00:00,1500792545458147332,"@siniooooo @www8860 이런 '찢' 증거를 보면
 
'찢'이 대법원 법관, 검사 등을 화천대유 고문으로 영입해서 

뇌물 주고 약점 잡아 공금을 대선자금으로 유용했다는 것 

이것이 진실이지!

제네들은 귀가 먹거나 귀를 닫아버렸어.

반복해서 진실이야기 해줘도

다른 이야기만 윤석열 이야기만 해",web2sense
3339,2022-03-07 11:16:29+00:00,1500792495738863616,"처가 문제 '아킬레스건'..윤석열 ""법적용에 예외 없다"" | 다음 뉴스 https://t.co/tTXDfdV3Rb 뻔뻔한 넘!",longnps
3340,2022-03-07 11:16:23+00:00,1500792470812368897,윤석열이 제주도 유세 안갔네 법사가 물건너면 뭐라뭐라 하면서 셀플충격 가짜뉴스 셀프 충격중 사람들이 윤석열 2월5일에 제주도 갔었고 3월8일에 간다고 알려줘도 무반응. 이재명 지지자들은 대체 왜이러는거야. 정신상태 왜 그러는거야 😑 https://t.co/J7HeKd4jH5,tokicullen
3341,2022-03-07 11:16:17+00:00,1500792448230256644,엄마가 불러서 갔다가 엄마 윤석열 찍은 걸 알고 돌아오는 중 😑,hanaberk
3342,2022-03-07 11:16:14+00:00,1500792433671503875,"오늘 오후 9시, 함께 시청할 수 있기를~~~~~~
[특종보도] 윤석열 후보, 건설업자로부터 향응 및 성 접대 의혹! / 아크로비스타 1704호 미스터리 풀렸다. - 열린공감TV https://t.co/X9BPtlW8Sz 출처 @YouTube",YoungKing55
3343,2022-03-07 11:16:13+00:00,1500792429980831745,[대선D-2] 북한이탈주민 좌파정권 심판 및 윤석열 지지선언!!! https://t.co/EVpstdUsHx via @YouTube,hanguseogbalgh3
3344,2022-03-07 11:16:11+00:00,1500792424322707456,기본적인 배려가 뭔지도 모르는 새끼가 무슨 대통령질을 해먹겠다고 븅신이.....기자대동했다고 윤석열에 욕박더니 너는 자는분들 깨워서 사진찍고 갔냐? 국민을 단순히 정치적 도구로 사용하는 새끼가 뭘 알겠어? 배려같은걸? https://t.co/6LPGxtTqaC,BAMHANUEL_KIM
3345,2022-03-07 11:15:59+00:00,1500792371797114881,# 새로운 시대! 기호 2번 윤석열! # Shorts # 윤석열 # 비하인드 # 【윤석열】https://t.co/bocBUpIsQu,chaeingi1
3346,2022-03-07 11:15:49+00:00,1500792331641196551,"김재원, 윤석열 '수사무마' 의혹에 ""그게 뭐 그리 잘못됐나"" | 다음뉴스 https://t.co/KnuvRmte2X",5238yjh
3347,2022-03-07 11:15:46+00:00,1500792318886309889,"@sjrnfjenny 저 딴 새끼 때문에 윤석열 표 깎여먹는거 볼라고 하는거야 
아니면 민주당에 돈 받아먹은거냐

혹시 이새끼 욕했다고 고소하면 딱 그 쪽 맞다.",WhiteLotusPatal
3348,2022-03-07 11:15:39+00:00,1500792287634530308,"#유시민

'지금 판세는?
윤석열이 막말 수준으로 유세하고
안철수를 전쟁포로 대우하고
당대표는 허세를 부리고 다니는 것으로 보아 
#최소한_불리하지_않다'

[김어준의 다스뵈이다] 대선 마지막 호외 유시민, 사과하다. https://t.co/wvv9jdbZBB https://t.co/gPRywfkYj0",A_BUREW
3349,2022-03-07 11:15:35+00:00,1500792270962192388,`이재명 본진` 경기도 훑은 윤석열…`최대 승부처` 공략(종합) - https://t.co/y4oghWVAmW,jkmister11
3350,2022-03-07 11:15:31+00:00,1500792254449221634,아무리 그래도 무식하고 사악한 윤석열은 아니쟈너?! https://t.co/sNj6Wl8IgG,LawnBus
3351,2022-03-07 11:15:29+00:00,1500792245842186240,따지고보면 윤석열이 뇌토아냐? 좆같은논리로 민간인 밀어붙히기;; 근데 인쟈 지지자는 많음,BBungdaelios
3352,2022-03-07 11:15:11+00:00,1500792172182142979,아무리 그래도 무식하고 사악한 윤석열은 아니쟈너?! https://t.co/TEPlnPKKli,LawnBus
3353,2022-03-07 11:15:08+00:00,1500792156164063233,"사소한 파란 색깔만 봐도 경끼 일으키는 윤석열캠프 놈들, TV의 빨간 뉴스자막을 보면 마구 흥분할까?? https://t.co/xxrESCH74T",nesunny326
3354,2022-03-07 11:15:04+00:00,1500792143123980290,"MBC 탐사기획 '스트레이트', '검사님과 장모님' 월요일 방영…윤석열 검찰총장 정면으로 다루나?  #윤석열 #스트레이트 https://t.co/XzS8TSM1Dj",telavi93
3355,2022-03-07 11:15:00+00:00,1500792125126230020,"&lt;대장동 게이트는 윤석열, 박영수 게이트&gt; 

오늘자 휴대폰 강화유리 리뷰 ㄷㄷㄷ https://t.co/D00b5RRHJK https://t.co/aDvio22aa8",sunn2ya
3356,2022-03-07 11:14:53+00:00,1500792093362429952,그럼에도 윤석열을 찍어 줬다는게... https://t.co/fZzrO4Y1JO,jsn29598274
3357,2022-03-07 11:14:50+00:00,1500792080611745792,"부동시?
세상을 삐딱하게 보는 능력이 있네..

RT @ohmynews_korea 윤 ""150만원 받고 일하겠단 사람은 일 못해야 하나"" #윤석열 #국민의힘 #대선 #최저임금 #노조 조선혜 기자 https://t.co/lH5JCEF9C4",love1152
3358,2022-03-07 11:14:48+00:00,1500792072747753472,"윤석열 후보! 
양심이 있으면 진심 사퇴하세요!
비리의 몸통에 거짓말은 밥먹듯이 하는
국민을 어떻게 생각할까요? https://t.co/r444k84fzj",a51849201
3359,2022-03-07 11:14:34+00:00,1500792017189994501,"이재명 이개새끼 말로만 통합통합하고 실질적으로 품은사람이 누가있음?

윤석열은 김한길부터 시작해서 진보인사들 대거 품었었는데 이재명 캠프에서 말로만 통합 떠든거 말고 보수인사가 있음? https://t.co/4MyXEtvv2l",BAMHANUEL_KIM
3360,2022-03-07 11:14:30+00:00,1500791997246115842,아무리 그래도 무식하고 사악한 윤석열은 아니쟈너?! https://t.co/HTvZiPsjXr,LawnBus
3361,2022-03-07 11:14:24+00:00,1500791975372791810,(OTN매거진)국민의힘 정진석 국회부의장 7일 금산에서 유권자들에게 윤석열 후보 지지호소. https://t.co/cisEvUY90H 출처 @YouTube,sunright7232
3362,2022-03-07 11:14:22+00:00,1500791966329896964,아무리 그래도 무식하고 사악한 윤석열은 아니쟈너?! https://t.co/30PSiC5BuV,LawnBus
3363,2022-03-07 11:14:17+00:00,1500791944565309443,지쳐서 탈빠하는 사람한테 비꼬고 시비 털 기력으로 윤석열이나 패봐,euigueuigu
3364,2022-03-07 11:14:12+00:00,1500791921144336384,"저런 좆같은 녹취 조작을 

윤석열만 겨냥해서 만들었겠어?

모든 화살을 문프로 돌리는 버전은 안 만들어놨을까?

과연?",miss5215x
3365,2022-03-07 11:14:07+00:00,1500791903075598350,"&lt;부산저축은행 부실대출 무마 윤석열 : 대장동 게이트는 윤석열, 박영수 게이트&gt;

펌- 대장동진실알리기 - 여러분도 가열차게 리뷰하세요, https://t.co/F7k1rRxezl https://t.co/assSeicBRi",sunn2ya
3366,2022-03-07 11:13:58+00:00,1500791864328593414,"“사람에 충성 안해” 

윤석열이 항명했던 
조영곤도 尹지지 동참 

https://t.co/Fc6czITv93",muepx4vW3QzuhC5
3367,2022-03-07 11:13:50+00:00,1500791830165999616,"[외전의 외전] 김만배 녹취록 ""박영수. 윤석열 통해 해결""  2022년 3월 7일 https://t.co/Es5QoRKVaR 출처 @YouTube",sam9238
3368,2022-03-07 11:13:40+00:00,1500791786867879937,보확찢재명 절대로 안되기에~~~ 차라리 윤석열!!! https://t.co/Hm6Wmv5bNo,TongkingMan
3369,2022-03-07 11:13:38+00:00,1500791780492873736,장성민 ＂호남 민심도 윤석열 당선 말한다＂ (출처 : 네이버 KEEP) https://t.co/wqKFIUOw01,Dudener
3370,2022-03-07 11:13:33+00:00,1500791758623424514,"홍준표 탈출!! 이젝션!! 건강검진 하러 가신댘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

윤석열 마지막 유세에서도 '원팀' 실패?.. 홍준표 불참 시사 https://t.co/VCFuyyTYVp",510_marvin
3371,2022-03-07 11:13:30+00:00,1500791745852092416,아무리 그래도 무식하고 사악한 윤석열은 아니쟈너?! https://t.co/Ml8tQ1k8bE,LawnBus
3372,2022-03-07 11:13:28+00:00,1500791736565923840,"@I_the_love_live 공약을 제대로 들여다 봐야겠지만, 그 이유를 드는 분은 사실 이재명으로 마음 기울었다 보시는게 맞을거에요. 윤석열은 4대강 재자연화 정책 폐기 발언을 했다, 이재명이 유일하게 이에 대한 정확한 대응을 해주고 있다, 이게 이재명 지지자들 논리에요.",ubermenschhgsg
3373,2022-03-07 11:13:25+00:00,1500791726130483208,"인터넷에 싼 글에 정치인에게 고소당하니깐 기호 일번을 찍으라는 애들 특

503밖에 언급을 안한다
그 말은 윤석열은 고소를 하지 않았다는 뜻이 되려 된다는 소리다

만약 윤석열이 고소고발하고 다녔음 윤석열을 언급했지 503만 이야기하겠어?",GuardmanMarbo
3374,2022-03-07 11:13:21+00:00,1500791708959019009,오늘 윤석열 근황..;;;;;;;;;;; https://t.co/hA8mbi1SWF,Justice_Korea_
3375,2022-03-07 11:13:21+00:00,1500791708350816257,"#윤지선_교수님과_연대합니다 
어떻게 3년동안 논문을 금지하냐?...
윤석열뽑히면 더하겟지 에휴",visatellia
3376,2022-03-07 11:13:14+00:00,1500791681008177152,"윤석열 말은 늘 스스로 우위에 서서
아래것들 치워버리능 상하화법 https://t.co/oGEXilTkwx",77Leciel
3377,2022-03-07 11:12:56+00:00,1500791603191255043,"@uwang75846637 @JH0JqPPawBCYzND @shalon1004 @siberia1673 작년 대장동 비리 터졌을 때 국힘당과 윤석열 후보는 특검하자고 했어요 근데 전과4범과 민주당이 계속 반대해서 무산된 게 팩트예요  특검하겠다고 하는 거 표 때문에 쇼하고 국민 우롱하는 거잖아요? 실제로 특검 막고 숨긴 전과4범이 범인이고 대장동 설계자, 결재자였던 전과4범이 몸통이죠 https://t.co/NHOvcQDZB9",lwt55dgcha1
3378,2022-03-07 11:12:28+00:00,1500791486988038149,"예비역 해군참모총장도 윤석열 병역기피 규탄 ""대한민국을 망치게 놔둘 순 없다"" https://t.co/fWqcFvYY2v 출처 @YouTube",rururomimiki
3379,2022-03-07 11:12:18+00:00,1500791444713324544,"김만배 ""박영수-윤석열 통해 대출 브로커 수사 무마"" https://t.co/dVil9VXM0S",kikinian
3380,2022-03-07 11:12:11+00:00,1500791414321410052,"오늘 저녁 9시부터 열린공감TV에서 윤석열의 비리 또 나오나봐요 시청해보세요
https://t.co/bVkBITAb4C https://t.co/SSKWvH6nNT",mayking1219
3381,2022-03-07 11:12:02+00:00,1500791376912723968,"@yonhaptweet @dongamedia @JTBC_news 

어디가 윤석열이 눈치보는 곳일까?? https://t.co/QieaxGP9LZ",folaris
3382,2022-03-07 11:12:00+00:00,1500791368796745730,"더불어성추행당
방송패널들 
우겨대는 꼬라지가
참 선거가 정권이
뭐길래

양심도
상식도
버리고 우기는
상황이 웃프고
참 기가차다

대장동 

대출 브로커, 
“부산저축銀 수사 때 
윤석열 만난 적 없다” 

https://t.co/dCKX7037I7",muepx4vW3QzuhC5
3383,2022-03-07 11:11:43+00:00,1500791296172036100,윤석열되면 접시물에 코박음ㅇㅇ,10taqoo
3384,2022-03-07 11:11:42+00:00,1500791294813421569,"&lt;대장동 게이트는 윤석열, 박영수 게이트&gt; 

(펌) 요즘 핫한 리뷰.jpg (feat.뉴스타파) https://t.co/vNPdILgIRn https://t.co/kdklG8dIhS",sunn2ya
3385,2022-03-07 11:11:42+00:00,1500791292392980483,"윤석열 황당주장에 맞짱 뜨자는 언론노조 위원장 ""할테면 해봐 .비참한 말로를"" https://t.co/V5SMJmnace 출처 @YouTube",DikesEye
3386,2022-03-07 11:11:25+00:00,1500791220657811459,@Luvchu71 이때 김만배는 돈없어 사업도 못할걸 윤석열이 적당히 덮어줘 저축은행돈이 종자돈됐다. 모든게 녹취록에 나오는데도 모른다 아니다로만 변명,zflYT8jq3bgxJGR
3387,2022-03-07 11:11:14+00:00,1500791178132074497,"김만배 녹취록 ""박영수에 조우형 소개했고, 박영수가 윤석열에 청탁해 사건 무마"" 주장
박영수 ""검찰 수사 내부통제시스템 알면, 변호사 청탁으로 사건 덮는다는 얘기 못해"" https://t.co/OGX7CpvEPd",PsW5e
3388,2022-03-07 11:11:07+00:00,1500791147987275781,"선거운동 마지막 날 윤석열 일정, 제주일정이 추가되면서 시간 변동이 있네요. https://t.co/TRHASGQL1y",cj6444
3389,2022-03-07 11:11:06+00:00,1500791144112078850,@1tatabae 어대윤 어차피 대장동은 윤석열!,sansfin2052
3390,2022-03-07 11:11:04+00:00,1500791133349158912,"""이재명은 난 놈이야. 욕 많이 했지""..공익환수 비난한 김만배 | 다음 뉴스 https://t.co/2BursJo0hi 윤석열이 선거할 때가 아니다. 바로 감방으로 가야 겠다.",longnps
3391,2022-03-07 11:10:49+00:00,1500791069898047489,"윤석열 언론노조 공격, '김만배 음성파일' 물타기였나…..거짓은 진실은 이길 수 없지요 https://t.co/khcxFj53bk",sotong2017
3392,2022-03-07 11:10:47+00:00,1500791064088616960,"1.대장동 의혹제기 날
이재명은 대장동 설계는 내가 했다. 내 치적이다라고 함

2.대장동 녹취록 폭로된 날
이재명은 성남시장은 공공환수만 설계했지 민간업자들이 얼마를 해먹든지 알 수 없는 일이다라고 함

3.김만배 급조된녹취록 터진 날 
이재명은 윤석열에게 대장동몸통을 뒤집어 씌운 좌표 쏨",restart20220309
3393,2022-03-07 11:10:44+00:00,1500791049639190530,@wonheeryong 윤석열을 향해 이런댓들 다는 사람들 어디로 신고하나요?? https://t.co/aflc6sBBUG,chaebinmom
3394,2022-03-07 11:10:42+00:00,1500791042362458112,"&lt; 대장동게이트는 윤석열, 박영수 게이트&gt;
김만배 ""윤석열, 박영수 통해 부산저축은행 불법대출 사건 해결"" 

펌) 쿠팡 맥북 리뷰 근황 https://t.co/KRvkfVbKDW https://t.co/nG9qWGMQjN",sunn2ya
3395,2022-03-07 11:10:37+00:00,1500791021470633987,[시민발언대] '윤석열이 들으면 혼비백산' 할 연세대 학생의 팩폭 https://t.co/kQZofVAdM1 출처 @YouTube,rururomimiki
3396,2022-03-07 11:10:37+00:00,1500791021067988992,"국민의힘, 부산저축은행 브로커 조우형 검찰 조서 일부 공개… ""윤석열 만난 적 없다""
""윤석열이 커피 타 줬다고 남욱에게 말한 적도 없어""… '김만배 녹취록' 신뢰도 의문 https://t.co/ViqaCP7YHG",PsW5e
3397,2022-03-07 11:10:37+00:00,1500791020401098752,"윤석열 오늘도
""최저임금 보다 낮은 임금 필요"" 하다 망언
https://t.co/JIImSqz8N1 https://t.co/9bohAmWfnt",x86site
3398,2022-03-07 11:10:36+00:00,1500791018316529667,"김만배가 영적인 사람이어서 윤석열이 후보될줄 예측하고 한 얘기도 아니고.
얘기한 내용을 그대로 믿어주라 조선일보야.
@CHOSUNcom https://t.co/kWk0KSeImH",folaris
3399,2022-03-07 11:10:28+00:00,1500790985663516672,"바로 너!
막산과 같지.
내 보기엔 박피형이 더 좋을 듯한데?

;윤석열 ""돼먹지 못한 머슴..조선시대 같으면 곤장 좀 쳤을 것"" | 다음 뉴스 https://t.co/gK9LHrJcJc",Haeseonge
3400,2022-03-07 11:10:25+00:00,1500790971235467264,"내가 돌아왔다!!! 내일 서울에서 윤석열 실물보러갈 파티원구함!

(10시간 비행은 너무힘들다....)",BAMHANUEL_KIM
3401,2022-03-07 11:10:17+00:00,1500790937655525376,룸싸롱이나 노래빠에서 마이크 많이 잡은 솜씨를 부리는 가짜 부동시로 군대 면제 받은 윤석열 https://t.co/ViUxGVYwMO,enoch591
